sale_id,date_id,product_id,customer_id,store_id,quantity,unit_price,total_amount,discount_amount,net_amount,payment_method,transaction_time
T064274,20230922,P0322,C1141,S030,1,64.49,64.49,16.69440318698575,47.79559681301424,Debit Card,2023-09-22 15:22:00
T088544,20230718,P0302,C3393,S005,1,430.12,430.12,62.67528647535111,367.4447135246489,Debit Card,2023-07-18 18:57:00
T000834,20230202,P0108,C4486,S022,1,533.13,533.13,111.46323323555058,421.6667667644495,Mobile Payment,2023-02-02 12:04:00
T041273,20230924,P0324,C1913,S027,4,679.63,2718.52,412.1469708060435,2306.3730291939564,Cash,2023-09-24 08:07:00
T079343,20230318,P0266,C4008,S024,4,488.25,1953.0,164.88448738242556,1788.1155126175745,Credit Card,2023-03-18 17:14:00
T035016,20230321,P0386,C2425,S020,2,924.83,1849.66,135.37616108583413,1714.283838914166,Cash,2023-03-21 19:40:00
T066703,20230902,P0563,C1934,S033,3,790.98,2372.94,592.5958193576242,1780.3441806423757,Debit Card,2023-09-02 08:13:00
T065644,20230416,P0556,C2012,S032,4,96.07,384.28,105.45631364309872,278.82368635690125,Credit Card,2023-04-16 11:39:00
T018486,20231212,P0694,C4231,S001,4,676.41,2705.64,224.06971277137384,2481.570287228626,Credit Card,2023-12-12 20:38:00
T033334,20230529,P0936,C4524,S046,4,63.36,253.44,72.73177361881655,180.7082263811835,Mobile Payment,2023-05-29 13:47:00
T013552,20230728,P0429,C1419,S012,3,615.93,1847.79,286.1728013405088,1561.6171986594911,Debit Card,2023-07-28 18:27:00
T095261,20230131,P0150,C1568,S038,4,937.2,3748.8,459.88405863249903,3288.915941367501,Debit Card,2023-01-31 09:08:00
T017673,20230803,P0060,C2365,S050,3,217.67,653.01,75.37147275686358,577.6385272431364,Credit Card,2023-08-03 13:10:00
T023146,20230411,P0034,C4050,S026,2,98.56,197.12,4.061726419732477,193.05827358026752,Cash,2023-04-11 18:26:00
T061130,20230216,P0262,C0278,S036,4,888.23,3552.92,915.6144390644004,2637.3055609356,Debit Card,2023-02-16 09:51:00
T069841,20230806,P0988,C3054,S010,1,215.22,215.22,7.073371338912705,208.1466286610873,Cash,2023-08-06 19:31:00
T096987,20230309,P0571,C3805,S043,2,257.07,514.14,45.75984478765605,468.380155212344,Cash,2023-03-09 10:40:00
T035754,20230614,P0193,C0737,S040,5,991.48,4957.4,675.2273596199067,4282.172640380093,Mobile Payment,2023-06-14 12:55:00
T033460,20230119,P0454,C4308,S003,4,270.37,1081.48,25.43591216213464,1056.0440878378654,Mobile Payment,2023-01-19 19:06:00
T014269,20230331,P0186,C3789,S050,1,984.33,984.33,197.69238682866657,786.6376131713334,Credit Card,2023-03-31 17:43:00
T022187,20231030,P0206,C4346,S043,3,135.62,406.86,42.16276392233777,364.69723607766224,Debit Card,2023-10-30 17:24:00
T015023,20230228,P0633,C3851,S049,1,764.62,764.62,81.93302000792596,682.686979992074,Mobile Payment,2023-02-28 09:12:00
T011969,20230325,P0664,C3536,S038,3,506.38,1519.14,295.69949347246967,1223.4405065275305,Credit Card,2023-03-25 12:31:00
T028566,20231107,P0694,C4435,S045,1,676.41,676.41,186.4235152536674,489.98648474633256,Debit Card,2023-11-07 10:00:00
T025842,20230814,P0259,C2164,S011,3,496.03,1488.09,267.05163139217774,1221.038368607822,Credit Card,2023-08-14 10:10:00
T000279,20230130,P0468,C0438,S047,4,413.14,1652.56,115.04664296756457,1537.5133570324354,Debit Card,2023-01-30 16:23:00
T076183,20230202,P0889,C0709,S007,3,224.75,674.25,130.81837743239933,543.4316225676007,Cash,2023-02-02 09:22:00
T006149,20230221,P0268,C1887,S005,3,165.63,496.89,147.04689616138242,349.8431038386176,Debit Card,2023-02-21 17:32:00
T061297,20231220,P0399,C2388,S014,3,846.31,2538.93,31.678131488032424,2507.251868511968,Credit Card,2023-12-20 13:00:00
T077960,20230802,P0954,C2283,S042,3,692.09,2076.27,187.9752731818364,1888.294726818164,Cash,2023-08-02 19:36:00
T014150,20230728,P0124,C0220,S040,2,597.86,1195.72,211.32963587200368,984.3903641279963,Cash,2023-07-28 13:27:00
T047140,20230513,P0417,C0853,S043,2,797.53,1595.06,218.23192073389708,1376.8280792661028,Cash,2023-05-13 11:17:00
T029518,20231026,P0841,C4178,S005,4,399.89,1599.56,235.6238728201024,1363.9361271798975,Credit Card,2023-10-26 17:31:00
T010050,20230815,P0506,C4909,S035,2,740.45,1480.9,282.3323887042792,1198.5676112957208,Credit Card,2023-08-15 16:06:00
T053346,20231005,P0081,C0345,S021,5,995.77,4978.85,617.9511893660359,4360.898810633965,Mobile Payment,2023-10-05 16:08:00
T075310,20230923,P0551,C3452,S017,5,290.71,1453.55,341.4278127487616,1112.1221872512383,Mobile Payment,2023-09-23 19:00:00
T020613,20230109,P0439,C1463,S038,5,596.39,2981.95,251.24954074619563,2730.700459253804,Credit Card,2023-01-09 20:29:00
T034287,20230222,P0036,C0621,S012,3,165.66,496.98,14.78574728697064,482.19425271302936,Mobile Payment,2023-02-22 13:43:00
T059397,20231106,P0570,C0060,S045,1,723.81,723.81,108.61606562133764,615.1939343786623,Mobile Payment,2023-11-06 16:19:00
T038721,20230910,P0906,C4990,S021,3,355.65,1066.9499999999998,187.81865298946124,879.1313470105385,Debit Card,2023-09-10 19:44:00
T031121,20230726,P0668,C1060,S019,2,613.76,1227.52,172.40045471845548,1055.1195452815446,Debit Card,2023-07-26 18:02:00
T046500,20230920,P0618,C1921,S017,2,260.51,521.02,5.136559365655222,515.8834406343448,Mobile Payment,2023-09-20 19:43:00
T031419,20230504,P0875,C3518,S030,4,43.91,175.64,38.22366672916561,137.41633327083437,Debit Card,2023-05-04 14:09:00
T001573,20230219,P0958,C0887,S018,1,248.81,248.81,52.24096871274804,196.569031287252,Credit Card,2023-02-19 15:28:00
T078057,20230408,P0164,C0630,S023,5,836.87,4184.35,534.9075043258167,3649.442495674184,Mobile Payment,2023-04-08 10:50:00
T053084,20230101,P0974,C1053,S024,5,493.89,2469.45,115.80628649584406,2353.643713504156,Debit Card,2023-01-01 10:44:00
T027806,20230209,P0001,C2706,S025,5,399.12,1995.6,312.63814575392195,1682.961854246078,Cash,2023-02-09 09:39:00
T096811,20230519,P0108,C1444,S040,2,533.13,1066.26,300.09443182102586,766.1655681789741,Credit Card,2023-05-19 16:17:00
T097650,20230218,P0224,C0446,S007,4,296.74,1186.96,10.710670350796704,1176.2493296492034,Credit Card,2023-02-18 19:52:00
T015843,20230808,P0286,C1592,S018,4,839.07,3356.28,812.1136046385955,2544.1663953614047,Mobile Payment,2023-08-08 11:19:00
T052853,20230727,P0330,C3532,S047,1,549.17,549.17,158.72855914552096,390.44144085447897,Credit Card,2023-07-27 14:42:00
T050138,20230521,P0564,C2526,S001,5,741.13,3705.65,332.4273867974924,3373.2226132025075,Credit Card,2023-05-21 19:36:00
T027538,20231126,P0237,C2723,S042,1,719.91,719.91,27.87632592130827,692.0336740786917,Mobile Payment,2023-11-26 11:45:00
T011856,20230623,P0122,C2616,S001,5,600.27,3001.35,428.31541396466014,2573.03458603534,Credit Card,2023-06-23 17:45:00
T041094,20230120,P0895,C4537,S023,4,773.87,3095.48,517.8838620274687,2577.596137972532,Cash,2023-01-20 20:31:00
T040942,20230910,P0353,C3828,S010,2,660.86,1321.72,210.2794442091836,1111.4405557908165,Credit Card,2023-09-10 12:56:00
T078213,20230411,P0138,C0112,S033,3,812.06,2436.18,221.33161221092237,2214.8483877890776,Credit Card,2023-04-11 15:46:00
T070852,20230527,P0950,C1821,S023,5,607.06,3035.3,810.6743405295622,2224.6256594704373,Debit Card,2023-05-27 11:38:00
T085907,20230224,P0707,C2111,S020,5,533.85,2669.25,716.1737814784019,1953.076218521598,Credit Card,2023-02-24 08:12:00
T070227,20230415,P0055,C3006,S017,3,372.45,1117.35,78.97599725181007,1038.37400274819,Credit Card,2023-04-15 12:43:00
T017248,20230611,P0819,C1595,S027,1,718.39,718.39,117.40005197304878,600.9899480269512,Debit Card,2023-06-11 09:23:00
T091331,20231217,P0095,C2811,S011,3,798.13,2394.39,264.12502876974486,2130.264971230255,Mobile Payment,2023-12-17 20:11:00
T074412,20230407,P0414,C0015,S049,1,763.4,763.4,100.00011489542987,663.3998851045701,Mobile Payment,2023-04-07 13:53:00
T013736,20230710,P0152,C1181,S018,3,535.28,1605.84,344.1188375505195,1261.7211624494803,Credit Card,2023-07-10 09:33:00
T075534,20230731,P0032,C4132,S037,3,759.01,2277.03,78.0992656805757,2198.930734319424,Cash,2023-07-31 12:28:00
T019779,20231128,P0249,C4305,S023,1,463.71,463.71,29.02247404500032,434.68752595499967,Mobile Payment,2023-11-28 20:18:00
T008094,20230807,P0822,C1837,S024,2,986.81,1973.62,48.738261690570965,1924.881738309429,Cash,2023-08-07 17:18:00
T092534,20231231,P0035,C3077,S043,1,75.74,75.74,13.543185730086131,62.19681426991386,Mobile Payment,2023-12-31 10:06:00
T082193,20231120,P0358,C3043,S022,1,841.07,841.07,83.41233287289793,757.6576671271021,Debit Card,2023-11-20 12:48:00
T067484,20231130,P0731,C1880,S015,3,782.59,2347.77,376.59474504233606,1971.175254957664,Debit Card,2023-11-30 16:33:00
T046678,20230919,P0364,C3842,S023,4,484.65,1938.6,150.71450371544535,1787.8854962845546,Debit Card,2023-09-19 15:56:00
T074258,20231006,P0364,C0228,S011,2,484.65,969.3,212.1739983592552,757.1260016407448,Mobile Payment,2023-10-06 20:29:00
T054569,20230311,P0545,C1023,S018,2,848.07,1696.14,137.1438085517855,1558.9961914482146,Cash,2023-03-11 19:51:00
T061461,20231003,P0160,C4095,S029,5,388.51,1942.55,399.8735233457338,1542.676476654266,Debit Card,2023-10-03 10:52:00
T031022,20230917,P0463,C0194,S017,3,990.5,2971.5,480.33027010791625,2491.1697298920835,Cash,2023-09-17 16:34:00
T002130,20230125,P0413,C2622,S036,5,213.41,1067.05,66.03698039245408,1001.013019607546,Credit Card,2023-01-25 19:26:00
T095185,20230412,P0354,C2358,S004,5,267.26,1336.3,334.18216213723684,1002.117837862763,Cash,2023-04-12 16:03:00
T011864,20230618,P0854,C2293,S039,2,770.95,1541.9,236.22663582991325,1305.6733641700869,Cash,2023-06-18 16:00:00
T055043,20231210,P0151,C3379,S013,1,412.36,412.36,64.24642940855155,348.1135705914485,Credit Card,2023-12-10 11:59:00
T014425,20230504,P0093,C4450,S013,2,972.69,1945.38,431.64080287453856,1513.7391971254615,Mobile Payment,2023-05-04 09:04:00
T052151,20230807,P0314,C1710,S006,3,201.65,604.95,107.76617190765194,497.1838280923481,Mobile Payment,2023-08-07 12:47:00
T009162,20230623,P0494,C0055,S031,4,543.62,2174.48,175.8521470619974,1998.627852938003,Debit Card,2023-06-23 13:38:00
T042666,20230114,P0289,C0454,S023,1,325.3,325.3,88.04916786717295,237.25083213282704,Mobile Payment,2023-01-14 12:48:00
T007316,20230518,P0481,C3123,S018,4,613.03,2452.12,166.65010764441962,2285.46989235558,Cash,2023-05-18 09:29:00
T002181,20230623,P0116,C3632,S043,1,203.18,203.18,18.877640274436427,184.3023597255636,Debit Card,2023-06-23 11:30:00
T067359,20230923,P0882,C0716,S004,3,46.29,138.87,5.580450586865292,133.28954941313472,Cash,2023-09-23 14:47:00
T009601,20231024,P0127,C1063,S002,4,785.31,3141.24,49.764225993157,3091.4757740068426,Cash,2023-10-24 11:58:00
T035737,20231104,P0884,C0793,S048,1,272.31,272.31,29.45445905512481,242.8555409448752,Mobile Payment,2023-11-04 10:03:00
T030465,20230319,P0220,C3275,S014,4,997.46,3989.84,346.96217068849023,3642.87782931151,Cash,2023-03-19 08:23:00
T010572,20230529,P0316,C1988,S006,3,258.58,775.74,152.20585336673233,623.5341466332677,Cash,2023-05-29 17:33:00
T085767,20230501,P0966,C1893,S030,1,723.03,723.03,148.19236301479657,574.8376369852034,Mobile Payment,2023-05-01 10:31:00
T006176,20230211,P0808,C3587,S045,1,432.1,432.1,107.89104863324484,324.2089513667552,Cash,2023-02-11 11:17:00
T031197,20230121,P0538,C3988,S048,4,376.4,1505.6,150.42958806903184,1355.1704119309682,Debit Card,2023-01-21 14:19:00
T077458,20230505,P0242,C1332,S019,3,563.1,1689.3000000000002,295.9832396046071,1393.316760395393,Debit Card,2023-05-05 17:14:00
T001222,20230815,P0524,C4774,S001,3,397.54,1192.62,169.84350991405157,1022.7764900859486,Credit Card,2023-08-15 11:04:00
T074449,20230903,P0604,C1659,S017,4,908.15,3632.6,168.00588971143887,3464.594110288561,Cash,2023-09-03 12:14:00
T037038,20231231,P0922,C1952,S034,3,543.54,1630.62,252.40702108300115,1378.2129789169987,Mobile Payment,2023-12-31 08:28:00
T016291,20231026,P0161,C0750,S026,1,940.57,940.57,132.8573080160888,807.7126919839112,Credit Card,2023-10-26 15:39:00
T025453,20230213,P0549,C0954,S045,2,471.76,943.52,93.3418898584784,850.1781101415215,Cash,2023-02-13 20:24:00
T033563,20231113,P0239,C2783,S048,4,283.24,1132.96,75.89293071303649,1057.0670692869635,Cash,2023-11-13 15:49:00
T000656,20230206,P0097,C4482,S022,3,739.79,2219.37,32.71198911419558,2186.6580108858043,Debit Card,2023-02-06 14:07:00
T043384,20230407,P0544,C3728,S014,1,577.13,577.13,19.69537046988084,557.4346295301192,Credit Card,2023-04-07 08:16:00
T064833,20231010,P0178,C4822,S005,4,304.22,1216.88,348.56081735683887,868.3191826431612,Cash,2023-10-10 16:11:00
T037692,20230514,P0401,C2641,S037,4,532.51,2130.04,199.93344804693345,1930.1065519530664,Mobile Payment,2023-05-14 19:21:00
T050195,20230421,P0316,C3099,S004,4,258.58,1034.32,9.70938158448518,1024.6106184155149,Credit Card,2023-04-21 08:57:00
T064798,20230107,P0916,C2048,S009,1,428.57,428.57,30.26667589203392,398.3033241079661,Credit Card,2023-01-07 13:11:00
T034273,20230112,P0119,C3432,S046,4,222.94,891.76,174.61760599453928,717.1423940054607,Cash,2023-01-12 19:10:00
T004051,20230919,P0194,C1441,S014,4,702.78,2811.12,506.4131173444592,2304.7068826555405,Mobile Payment,2023-09-19 19:27:00
T087072,20230420,P0436,C2283,S009,5,454.88,2274.4,580.4596441843845,1693.9403558156157,Mobile Payment,2023-04-20 15:48:00
T081773,20230111,P0800,C0060,S042,1,31.1,31.1,9.065866434959949,22.03413356504005,Credit Card,2023-01-11 09:47:00
T070997,20230106,P0365,C4367,S026,5,864.01,4320.05,120.83930158001662,4199.210698419984,Mobile Payment,2023-01-06 11:13:00
T004368,20230116,P0438,C1276,S002,5,556.57,2782.8500000000004,145.5806489187104,2637.26935108129,Credit Card,2023-01-16 18:48:00
T056346,20230209,P0959,C4288,S003,5,39.76,198.8,39.631247908747945,159.16875209125203,Debit Card,2023-02-09 20:08:00
T045918,20230417,P0688,C3210,S020,2,743.71,1487.42,212.6106102145577,1274.8093897854424,Mobile Payment,2023-04-17 14:23:00
T046369,20230831,P0534,C0260,S042,1,838.46,838.46,56.29457592139083,782.1654240786092,Debit Card,2023-08-31 15:34:00
T090890,20231219,P0011,C4122,S049,5,210.57,1052.85,264.7640292329892,788.0859707670107,Mobile Payment,2023-12-19 19:22:00
T005074,20230219,P0046,C4672,S045,4,294.36,1177.44,184.85042940263557,992.5895705973644,Debit Card,2023-02-19 13:36:00
T035991,20230528,P0827,C4522,S021,2,672.05,1344.1,244.6519619567445,1099.448038043255,Mobile Payment,2023-05-28 19:36:00
T010502,20230715,P0846,C0063,S008,2,152.33,304.66,42.75748819459293,261.9025118054071,Cash,2023-07-15 15:26:00
T055930,20231028,P0082,C4548,S049,1,454.57,454.57,32.00392956507124,422.5660704349288,Credit Card,2023-10-28 13:57:00
T011015,20231227,P0416,C3879,S042,3,703.7,2111.1000000000004,82.67400942714302,2028.4259905728568,Debit Card,2023-12-27 19:27:00
T080128,20230601,P0639,C2499,S002,1,146.06,146.06,39.26207474821562,106.7979252517844,Cash,2023-06-01 09:56:00
T040039,20231002,P0365,C2782,S035,5,864.01,4320.05,1120.4104684230524,3199.639531576948,Credit Card,2023-10-02 15:36:00
T069576,20230214,P0867,C2478,S043,4,92.49,369.96,98.58809872433318,271.3719012756668,Debit Card,2023-02-14 13:22:00
T008787,20230209,P0887,C2597,S004,5,885.88,4429.4,1083.546587190255,3345.8534128097444,Mobile Payment,2023-02-09 19:39:00
T060719,20230614,P0529,C2906,S019,3,235.41,706.23,3.610366148355547,702.6196338516445,Cash,2023-06-14 10:02:00
T055432,20231128,P0441,C1330,S025,3,485.49,1456.47,388.7629555529184,1067.7070444470817,Cash,2023-11-28 12:10:00
T095341,20230218,P0018,C2178,S003,3,239.24,717.72,30.8794768138195,686.8405231861806,Cash,2023-02-18 09:52:00
T019213,20230404,P0816,C0988,S034,1,768.64,768.64,182.52580268526188,586.1141973147381,Credit Card,2023-04-04 17:23:00
T094482,20230505,P0062,C2825,S023,5,978.83,4894.150000000001,879.2729240652889,4014.877075934712,Debit Card,2023-05-05 18:50:00
T041047,20230809,P0653,C4093,S011,4,243.33,973.32,71.04427130028225,902.2757286997178,Mobile Payment,2023-08-09 11:38:00
T003790,20230307,P0697,C2170,S041,3,500.66,1501.98,66.65488334668743,1435.3251166533123,Mobile Payment,2023-03-07 12:11:00
T090092,20230817,P0467,C4104,S019,4,990.8,3963.2,204.357555341992,3758.842444658008,Mobile Payment,2023-08-17 15:15:00
T058117,20230502,P0804,C3153,S011,4,371.75,1487.0,210.7432537671958,1276.2567462328043,Cash,2023-05-02 15:56:00
T022507,20230224,P0784,C2223,S005,3,797.74,2393.2200000000003,668.309646596293,1724.9103534037072,Credit Card,2023-02-24 10:01:00
T017920,20231014,P0170,C3112,S047,5,769.84,3849.2,619.9545395172208,3229.2454604827794,Debit Card,2023-10-14 08:01:00
T096635,20231010,P0365,C0976,S023,4,864.01,3456.04,664.511181804159,2791.528818195841,Cash,2023-10-10 12:38:00
T008570,20231115,P0523,C2135,S024,3,73.43,220.29,17.664807627283153,202.62519237271687,Cash,2023-11-15 14:11:00
T088174,20230201,P0155,C3316,S011,4,334.62,1338.48,65.58602737479472,1272.8939726252054,Credit Card,2023-02-01 16:38:00
T045795,20230930,P0128,C2431,S009,4,62.03,248.12,50.691720399566016,197.428279600434,Cash,2023-09-30 16:32:00
T073839,20230921,P0215,C1859,S016,2,101.02,202.04,16.213120119466154,185.82687988053385,Debit Card,2023-09-21 08:20:00
T015461,20231208,P0596,C3573,S020,3,773.75,2321.25,102.76573834874873,2218.4842616512515,Mobile Payment,2023-12-08 08:51:00
T008312,20230601,P0339,C2966,S020,2,295.34,590.68,36.49929126598708,554.1807087340129,Cash,2023-06-01 08:16:00
T064112,20230920,P0091,C3041,S044,3,323.62,970.86,224.0491988193473,746.8108011806527,Debit Card,2023-09-20 15:39:00
T009661,20230413,P0070,C4484,S006,5,296.1,1480.5,52.25927755129939,1428.2407224487006,Cash,2023-04-13 12:37:00
T000857,20230218,P0892,C3315,S004,1,513.58,513.58,81.00166285633695,432.5783371436631,Credit Card,2023-02-18 12:11:00
T057420,20231016,P0218,C0574,S005,3,703.6,2110.8,334.82612703604946,1775.9738729639507,Cash,2023-10-16 17:02:00
T040012,20230204,P0600,C1983,S010,3,878.86,2636.58,699.9714253843377,1936.6085746156623,Credit Card,2023-02-04 08:50:00
T021178,20230618,P0673,C4918,S006,3,752.49,2257.4700000000003,322.4274923981193,1935.042507601881,Cash,2023-06-18 11:30:00
T085575,20230405,P0216,C0145,S029,5,854.57,4272.85,132.47485283206484,4140.375147167935,Credit Card,2023-04-05 18:57:00
T022154,20231225,P0223,C3316,S008,5,116.74,583.6999999999999,143.08064635151683,440.6193536484831,Credit Card,2023-12-25 11:51:00
T066030,20231211,P0706,C4297,S037,1,43.16,43.16,1.045105099509196,42.1148949004908,Debit Card,2023-12-11 08:11:00
T011469,20230118,P0583,C4684,S050,3,818.32,2454.96,531.3607565184412,1923.599243481559,Mobile Payment,2023-01-18 12:48:00
T065982,20230922,P0610,C3259,S017,3,277.73,833.19,60.02230607125015,773.1676939287499,Mobile Payment,2023-09-22 15:37:00
T037238,20230524,P0991,C1257,S003,4,845.11,3380.44,291.35826543374253,3089.0817345662576,Debit Card,2023-05-24 10:00:00
T072376,20230123,P0506,C3361,S018,4,740.45,2961.8,183.6896538765373,2778.110346123463,Mobile Payment,2023-01-23 12:39:00
T083143,20230416,P0721,C2398,S013,4,463.9,1855.6,255.20337141320292,1600.3966285867969,Mobile Payment,2023-04-16 13:10:00
T020283,20230613,P0028,C4512,S045,3,274.17,822.51,112.75684716995748,709.7531528300425,Cash,2023-06-13 19:29:00
T012388,20231006,P0752,C3870,S043,2,444.59,889.18,241.100665313272,648.079334686728,Credit Card,2023-10-06 18:04:00
T029870,20230512,P0320,C2885,S030,3,567.9,1703.6999999999998,493.55145998719615,1210.1485400128036,Mobile Payment,2023-05-12 13:34:00
T078789,20230816,P0442,C0917,S040,4,672.42,2689.68,78.85202324677071,2610.827976753229,Debit Card,2023-08-16 11:46:00
T069418,20230811,P0459,C2816,S002,3,887.53,2662.59,241.3608789482492,2421.229121051751,Cash,2023-08-11 13:36:00
T010900,20230423,P0065,C4769,S002,3,210.7,632.0999999999999,49.95731821791224,582.1426817820877,Credit Card,2023-04-23 18:12:00
T022740,20230208,P0327,C3451,S005,4,131.64,526.56,46.0359695924853,480.52403040751466,Cash,2023-02-08 14:34:00
T001415,20230806,P0449,C1643,S046,3,905.41,2716.23,118.75256788347106,2597.477432116529,Credit Card,2023-08-06 08:03:00
T030953,20230929,P0065,C3995,S009,1,210.7,210.7,17.450386717415135,193.24961328258485,Mobile Payment,2023-09-29 17:28:00
T056835,20230926,P0557,C2640,S003,4,44.34,177.36,26.48247665469153,150.87752334530848,Debit Card,2023-09-26 16:11:00
T038936,20230514,P0496,C3022,S013,3,741.17,2223.51,141.1432786430725,2082.3667213569274,Credit Card,2023-05-14 18:53:00
T032201,20230725,P0562,C4964,S029,3,446.03,1338.09,352.09897254131226,985.9910274586877,Mobile Payment,2023-07-25 12:54:00
T068845,20231221,P0901,C4635,S040,4,400.28,1601.12,129.50782113742923,1471.6121788625703,Mobile Payment,2023-12-21 12:09:00
T045692,20230815,P0458,C3056,S020,4,625.3,2501.2,639.7498599012916,1861.4501400987083,Debit Card,2023-08-15 17:52:00
T072020,20230504,P0024,C1969,S047,4,404.83,1619.32,233.134594045307,1386.185405954693,Mobile Payment,2023-05-04 09:03:00
T080648,20230518,P0110,C1398,S013,1,583.4,583.4,151.01027911529536,432.3897208847046,Cash,2023-05-18 09:30:00
T020428,20230806,P0823,C3541,S012,3,770.66,2311.98,137.74142373059863,2174.238576269401,Cash,2023-08-06 09:38:00
T011896,20230922,P0234,C3836,S027,1,387.38,387.38,86.75564925792605,300.62435074207394,Debit Card,2023-09-22 13:09:00
T004625,20230520,P0187,C0647,S037,4,410.29,1641.16,20.176565135590845,1620.9834348644092,Debit Card,2023-05-20 17:33:00
T029506,20230727,P0980,C4678,S038,5,607.38,3036.9,638.5052947649008,2398.3947052350995,Cash,2023-07-27 19:02:00
T012561,20230801,P0202,C2702,S041,2,853.45,1706.9,387.7907884146101,1319.10921158539,Cash,2023-08-01 13:50:00
T038943,20231125,P0682,C3406,S038,5,311.96,1559.8,317.3245402665252,1242.4754597334747,Credit Card,2023-11-25 12:54:00
T069606,20230502,P0153,C3631,S006,4,584.75,2339.0,156.00153546686357,2182.9984645331365,Credit Card,2023-05-02 16:16:00
T000574,20231024,P0769,C2335,S021,5,97.13,485.65,116.45480860558902,369.1951913944109,Mobile Payment,2023-10-24 16:30:00
T084866,20231007,P0118,C0665,S033,4,670.2,2680.8,207.62423847463523,2473.175761525365,Debit Card,2023-10-07 15:32:00
T051744,20230830,P0356,C1355,S031,2,815.74,1631.48,465.4616356639704,1166.0183643360297,Debit Card,2023-08-30 17:16:00
T074337,20231209,P0985,C1991,S048,3,649.66,1948.98,301.4651244940423,1647.5148755059577,Credit Card,2023-12-09 19:13:00
T086885,20230914,P0376,C2074,S016,3,13.58,40.74,5.480376374712587,35.25962362528742,Debit Card,2023-09-14 10:50:00
T036239,20230922,P0465,C4758,S050,5,355.04,1775.2,468.16617735314543,1307.0338226468546,Credit Card,2023-09-22 19:13:00
T050283,20231011,P0324,C2713,S002,1,679.63,679.63,122.62027677812604,557.009723221874,Mobile Payment,2023-10-11 11:16:00
T007749,20231104,P0469,C4810,S039,5,100.2,501.0,53.97063302538916,447.02936697461087,Debit Card,2023-11-04 15:46:00
T045120,20230821,P0314,C2362,S036,3,201.65,604.95,127.8120676731545,477.1379323268456,Mobile Payment,2023-08-21 08:11:00
T099912,20231127,P0115,C4689,S025,2,218.6,437.2,81.3700039059803,355.8299960940197,Mobile Payment,2023-11-27 12:03:00
T073382,20231118,P0957,C4525,S013,3,365.4,1096.1999999999998,1.861163542141429,1094.3388364578584,Debit Card,2023-11-18 12:18:00
T060894,20230920,P0751,C3016,S017,2,765.41,1530.82,148.7245463526829,1382.095453647317,Debit Card,2023-09-20 08:06:00
T076179,20230105,P0533,C0689,S039,2,914.21,1828.42,298.2479772935478,1530.1720227064525,Debit Card,2023-01-05 09:08:00
T079844,20230801,P0284,C1565,S029,5,580.46,2902.3,633.3316008754175,2268.968399124583,Cash,2023-08-01 16:42:00
T086324,20230531,P0682,C2159,S019,4,311.96,1247.84,90.16326635141704,1157.676733648583,Debit Card,2023-05-31 17:26:00
T098518,20230617,P0431,C0726,S015,5,423.21,2116.05,454.4768375873947,1661.5731624126051,Credit Card,2023-06-17 15:24:00
T076930,20230213,P0236,C4303,S019,2,545.91,1091.82,258.6321469959916,833.1878530040083,Mobile Payment,2023-02-13 20:23:00
T017962,20230123,P0971,C2349,S028,3,947.21,2841.63,106.51709945605258,2735.1129005439475,Debit Card,2023-01-23 18:45:00
T064846,20231116,P0329,C3460,S024,3,58.38,175.14,27.5567821073042,147.5832178926958,Debit Card,2023-11-16 08:45:00
T028287,20230924,P0343,C1986,S026,2,193.99,387.98,36.53207755202516,351.44792244797486,Debit Card,2023-09-24 14:22:00
T016731,20231011,P0390,C1911,S001,1,690.77,690.77,74.39246420692928,616.3775357930707,Debit Card,2023-10-11 08:47:00
T067703,20230915,P0365,C3597,S046,3,864.01,2592.03,721.4827082990547,1870.5472917009447,Cash,2023-09-15 09:17:00
T081582,20231014,P0862,C2886,S014,3,100.3,300.9,57.31557465053047,243.5844253494695,Debit Card,2023-10-14 13:52:00
T002743,20230826,P0368,C4596,S014,5,677.92,3389.6,853.5130978130104,2536.0869021869894,Cash,2023-08-26 08:29:00
T091840,20230126,P0352,C2735,S044,2,214.24,428.48,10.335991985835408,418.1440080141646,Credit Card,2023-01-26 20:19:00
T051277,20230225,P0042,C3701,S024,3,335.74,1007.22,120.1020582082516,887.1179417917484,Cash,2023-02-25 14:35:00
T010818,20230318,P0453,C3232,S004,2,651.47,1302.94,340.9938712661786,961.9461287338216,Credit Card,2023-03-18 08:44:00
T013414,20230929,P0895,C1349,S045,2,773.87,1547.74,109.1469117125272,1438.5930882874727,Cash,2023-09-29 08:38:00
T004646,20230708,P0896,C4053,S033,5,508.86,2544.3,666.3274063450305,1877.9725936549696,Cash,2023-07-08 16:13:00
T024831,20230803,P0688,C1369,S017,5,743.71,3718.55,772.8016641612247,2945.748335838776,Mobile Payment,2023-08-03 12:10:00
T051478,20230219,P0409,C3052,S019,3,701.5,2104.5,175.5188081882053,1928.9811918117948,Mobile Payment,2023-02-19 14:59:00
T060477,20230820,P0662,C1350,S034,5,151.92,759.5999999999999,90.30547382785431,669.2945261721457,Credit Card,2023-08-20 14:49:00
T009888,20230824,P0476,C1393,S001,1,946.81,946.81,127.58250529947392,819.227494700526,Cash,2023-08-24 08:26:00
T077007,20230102,P0818,C0605,S042,2,341.31,682.62,121.9660441283341,560.6539558716659,Credit Card,2023-01-02 18:21:00
